model,greyscale,imagenet-a,imagenet-c.brightness.1_in-memory,imagenet-c.brightness.1_on-disk,imagenet-c.brightness.2_in-memory,imagenet-c.brightness.2_on-disk,imagenet-c.brightness.3_in-memory,imagenet-c.brightness.3_on-disk,imagenet-c.brightness.4_in-memory,imagenet-c.brightness.4_on-disk,imagenet-c.brightness.5_in-memory,imagenet-c.brightness.5_on-disk,imagenet-c.contrast.1_in-memory,imagenet-c.contrast.1_on-disk,imagenet-c.contrast.2_in-memory,imagenet-c.contrast.2_on-disk,imagenet-c.contrast.3_in-memory,imagenet-c.contrast.3_on-disk,imagenet-c.contrast.4_in-memory,imagenet-c.contrast.4_on-disk,imagenet-c.contrast.5_in-memory,imagenet-c.contrast.5_on-disk,imagenet-c.defocus_blur.1_in-memory,imagenet-c.defocus_blur.1_on-disk,imagenet-c.defocus_blur.2_in-memory,imagenet-c.defocus_blur.2_on-disk,imagenet-c.defocus_blur.3_in-memory,imagenet-c.defocus_blur.3_on-disk,imagenet-c.defocus_blur.4_in-memory,imagenet-c.defocus_blur.4_on-disk,imagenet-c.defocus_blur.5_in-memory,imagenet-c.defocus_blur.5_on-disk,imagenet-c.elastic_transform.1_in-memory,imagenet-c.elastic_transform.1_on-disk,imagenet-c.elastic_transform.2_in-memory,imagenet-c.elastic_transform.2_on-disk,imagenet-c.elastic_transform.3_in-memory,imagenet-c.elastic_transform.3_on-disk,imagenet-c.elastic_transform.4_in-memory,imagenet-c.elastic_transform.4_on-disk,imagenet-c.elastic_transform.5_in-memory,imagenet-c.elastic_transform.5_on-disk,imagenet-c.fog.1_in-memory,imagenet-c.fog.1_on-disk,imagenet-c.fog.2_in-memory,imagenet-c.fog.2_on-disk,imagenet-c.fog.3_in-memory,imagenet-c.fog.3_on-disk,imagenet-c.fog.4_in-memory,imagenet-c.fog.4_on-disk,imagenet-c.fog.5_in-memory,imagenet-c.fog.5_on-disk,imagenet-c.frost.1_in-memory,imagenet-c.frost.1_on-disk,imagenet-c.frost.2_in-memory,imagenet-c.frost.2_on-disk,imagenet-c.frost.3_in-memory,imagenet-c.frost.3_on-disk,imagenet-c.frost.4_in-memory,imagenet-c.frost.4_on-disk,imagenet-c.frost.5_in-memory,imagenet-c.frost.5_on-disk,imagenet-c.gaussian_blur.1_in-memory,imagenet-c.gaussian_blur.1_on-disk,imagenet-c.gaussian_blur.2_in-memory,imagenet-c.gaussian_blur.2_on-disk,imagenet-c.gaussian_blur.3_in-memory,imagenet-c.gaussian_blur.3_on-disk,imagenet-c.gaussian_blur.4_in-memory,imagenet-c.gaussian_blur.4_on-disk,imagenet-c.gaussian_blur.5_in-memory,imagenet-c.gaussian_blur.5_on-disk,imagenet-c.gaussian_noise.1_in-memory,imagenet-c.gaussian_noise.1_on-disk,imagenet-c.gaussian_noise.2_in-memory,imagenet-c.gaussian_noise.2_on-disk,imagenet-c.gaussian_noise.3_in-memory,imagenet-c.gaussian_noise.3_on-disk,imagenet-c.gaussian_noise.4_in-memory,imagenet-c.gaussian_noise.4_on-disk,imagenet-c.gaussian_noise.5_in-memory,imagenet-c.gaussian_noise.5_on-disk,imagenet-c.glass_blur.1_on-disk,imagenet-c.glass_blur.2_on-disk,imagenet-c.glass_blur.3_on-disk,imagenet-c.glass_blur.4_on-disk,imagenet-c.glass_blur.5_on-disk,imagenet-c.impulse_noise.1_in-memory,imagenet-c.impulse_noise.1_on-disk,imagenet-c.impulse_noise.2_in-memory,imagenet-c.impulse_noise.2_on-disk,imagenet-c.impulse_noise.3_in-memory,imagenet-c.impulse_noise.3_on-disk,imagenet-c.impulse_noise.4_in-memory,imagenet-c.impulse_noise.4_on-disk,imagenet-c.impulse_noise.5_in-memory,imagenet-c.impulse_noise.5_on-disk,imagenet-c.jpeg_compression.1_in-memory,imagenet-c.jpeg_compression.1_on-disk,imagenet-c.jpeg_compression.2_in-memory,imagenet-c.jpeg_compression.2_on-disk,imagenet-c.jpeg_compression.3_in-memory,imagenet-c.jpeg_compression.3_on-disk,imagenet-c.jpeg_compression.4_in-memory,imagenet-c.jpeg_compression.4_on-disk,imagenet-c.jpeg_compression.5_in-memory,imagenet-c.jpeg_compression.5_on-disk,imagenet-c.motion_blur.1_in-memory,imagenet-c.motion_blur.1_on-disk,imagenet-c.motion_blur.2_in-memory,imagenet-c.motion_blur.2_on-disk,imagenet-c.motion_blur.3_in-memory,imagenet-c.motion_blur.3_on-disk,imagenet-c.motion_blur.4_in-memory,imagenet-c.motion_blur.4_on-disk,imagenet-c.motion_blur.5_in-memory,imagenet-c.motion_blur.5_on-disk,imagenet-c.pixelate.1_in-memory,imagenet-c.pixelate.1_on-disk,imagenet-c.pixelate.2_in-memory,imagenet-c.pixelate.2_on-disk,imagenet-c.pixelate.3_in-memory,imagenet-c.pixelate.3_on-disk,imagenet-c.pixelate.4_in-memory,imagenet-c.pixelate.4_on-disk,imagenet-c.pixelate.5_in-memory,imagenet-c.pixelate.5_on-disk,imagenet-c.saturate.1_in-memory,imagenet-c.saturate.1_on-disk,imagenet-c.saturate.2_in-memory,imagenet-c.saturate.2_on-disk,imagenet-c.saturate.3_in-memory,imagenet-c.saturate.3_on-disk,imagenet-c.saturate.4_in-memory,imagenet-c.saturate.4_on-disk,imagenet-c.saturate.5_in-memory,imagenet-c.saturate.5_on-disk,imagenet-c.shot_noise.1_in-memory,imagenet-c.shot_noise.1_on-disk,imagenet-c.shot_noise.2_in-memory,imagenet-c.shot_noise.2_on-disk,imagenet-c.shot_noise.3_in-memory,imagenet-c.shot_noise.3_on-disk,imagenet-c.shot_noise.4_in-memory,imagenet-c.shot_noise.4_on-disk,imagenet-c.shot_noise.5_in-memory,imagenet-c.shot_noise.5_on-disk,imagenet-c.snow.1_in-memory,imagenet-c.snow.1_on-disk,imagenet-c.snow.2_in-memory,imagenet-c.snow.2_on-disk,imagenet-c.snow.3_in-memory,imagenet-c.snow.3_on-disk,imagenet-c.snow.4_in-memory,imagenet-c.snow.4_on-disk,imagenet-c.snow.5_in-memory,imagenet-c.snow.5_on-disk,imagenet-c.spatter.1_in-memory,imagenet-c.spatter.1_on-disk,imagenet-c.spatter.2_in-memory,imagenet-c.spatter.2_on-disk,imagenet-c.spatter.3_in-memory,imagenet-c.spatter.3_on-disk,imagenet-c.spatter.4_in-memory,imagenet-c.spatter.4_on-disk,imagenet-c.spatter.5_in-memory,imagenet-c.spatter.5_on-disk,imagenet-c.speckle_noise.1_in-memory,imagenet-c.speckle_noise.1_on-disk,imagenet-c.speckle_noise.2_in-memory,imagenet-c.speckle_noise.2_on-disk,imagenet-c.speckle_noise.3_in-memory,imagenet-c.speckle_noise.3_on-disk,imagenet-c.speckle_noise.4_in-memory,imagenet-c.speckle_noise.4_on-disk,imagenet-c.speckle_noise.5_in-memory,imagenet-c.speckle_noise.5_on-disk,imagenet-c.zoom_blur.1_in-memory,imagenet-c.zoom_blur.1_on-disk,imagenet-c.zoom_blur.2_in-memory,imagenet-c.zoom_blur.2_on-disk,imagenet-c.zoom_blur.3_in-memory,imagenet-c.zoom_blur.3_on-disk,imagenet-c.zoom_blur.4_in-memory,imagenet-c.zoom_blur.4_on-disk,imagenet-c.zoom_blur.5_in-memory,imagenet-c.zoom_blur.5_on-disk,imagenet-r,imagenet-sketch,imagenet-vid-robust_pm0,imagenet-vid-robust_pm10,imagenetv2-matched-frequency,imagenetv2-matched-frequency-format-val,imagenetv2-matched-frequency-format-val_subsampled_class_1_8,imagenetv2-threshold-0.7-format-val,imagenetv2-threshold0.7,imagenetv2-top-images-format-val,imagenetv2-topimages,objectnet-1.0-beta,pgd.l2.eps0.1,pgd.l2.eps0.5,pgd.linf.eps0.5,pgd.linf.eps2,stylized_imagenet,val,val-on-imagenet-a-classes,val-on-imagenet-r-classes,val-on-objectnet-classes,val-on-vid-robust-classes,val-on-ytbb-robust-classes,val_subsampled_class_1_8,ytbb-robust_pm0,ytbb-robust_pm10
efficientnet-l2-noisystudent,86.50200653076172,84.85333251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.67333221435547,47.64094543457031,88.00721370604148,82.14607754733994,80.1500015258789,80.8499984741211,93.68000030517578,85.81999969482422,85.44999694824219,88.18999481201172,87.93000030517578,68.45090202009291,,,,,50.33000183105469,88.32200622558594,98.54999542236328,97.79000091552734,92.7040023803711,99.65972222222223,99.6017316017316,96.81600189208984,67.6847290640394,63.54679802955665
FixResNeXt101_32x48d_v2,82.54800415039062,68.41333770751953,86.16000366210938,81.88800048828125,85.66800689697266,81.28400421142578,84.90800476074219,80.09200286865234,83.57200622558594,78.20800018310547,81.63800048828125,75.09000396728516,85.86400604248047,79.2540054321289,85.37200164794922,77.15400695800781,84.45600128173828,72.05400085449219,80.82400512695312,53.34600067138672,71.86200714111328,24.880001068115234,82.78400421142578,73.87200164794922,79.92400360107422,67.36400604248047,71.70800018310547,52.24800109863281,61.9160041809082,38.43600082397461,51.23400115966797,26.762001037597656,84.7080078125,79.156005859375,73.59400177001953,58.47200393676758,74.73200225830078,66.7800064086914,64.23600006103516,52.84400177001953,39.14600372314453,23.576000213623047,85.63400268554688,77.55400085449219,85.32400512695312,75.19400024414062,84.54400634765625,70.3800048828125,82.98800659179688,64.76000213623047,79.00200653076172,49.858001708984375,79.83000183105469,74.052001953125,70.70000457763672,61.94000244140625,63.090003967285156,52.17000198364258,61.24400329589844,50.400001525878906,56.118003845214844,43.88800048828125,85.24400329589844,79.87000274658203,82.21400451660156,71.43400573730469,76.02799987792969,57.290000915527344,66.89400482177734,42.78200149536133,45.316001892089844,21.32200050354004,83.1500015258789,77.16600036621094,80.35800170898438,71.89600372314453,74.552001953125,61.90800476074219,63.836002349853516,46.73600387573242,43.60000228881836,25.976001739501953,68.2760009765625,54.06200408935547,25.474000930786133,16.996000289916992,9.406000137329102,75.49200439453125,71.50200653076172,74.5780029296875,64.69600677490234,71.89800262451172,59.37800216674805,61.28200149536133,45.10600280761719,44.55400085449219,27.2760009765625,82.15400695800781,75.44600677490234,80.71000671386719,72.62600708007812,79.51600646972656,70.36000061035156,75.44400024414062,62.8280029296875,68.95000457763672,53.044002532958984,84.21600341796875,77.21200561523438,81.12800598144531,69.62000274658203,74.09400177001953,56.19200134277344,63.0780029296875,39.902000427246094,54.19200134277344,30.080001831054688,82.92200469970703,78.00200653076172,82.75000762939453,75.94800567626953,77.49800109863281,71.06400299072266,71.91000366210938,62.090003967285156,69.46600341796875,54.08400344848633,85.71200561523438,79.89400482177734,83.46800231933594,76.31800079345703,85.67400360107422,81.34400177001953,82.4020004272461,76.85600280761719,76.83000183105469,69.802001953125,82.69600677490234,76.46000671386719,79.10800170898438,70.42200469970703,72.9320068359375,60.2660026550293,57.87000274658203,40.98400115966797,43.814002990722656,27.066001892089844,75.53800201416016,72.41000366210938,70.08600616455078,57.2920036315918,70.29400634765625,59.060001373291016,61.342002868652344,48.5160026550293,58.052001953125,41.12200164794922,84.59800720214844,81.06400299072266,81.61400604248047,76.4260025024414,77.49400329589844,70.77799987792969,68.36600494384766,64.2800064086914,61.910003662109375,54.46200180053711,82.83200073242188,77.34800720214844,80.96800231933594,74.53600311279297,73.23600006103516,63.55400466918945,66.69400024414062,55.11600112915039,56.99400329589844,43.80000305175781,74.03400421142578,67.80000305175781,65.37000274658203,58.41400146484375,59.728004455566406,50.134002685546875,52.14600372314453,43.12200164794922,44.68800354003906,35.68000030517578,79.96666717529297,59.144412994384766,85.84310189359783,72.22723174030659,77.97999572753906,77.93999481201172,93.27999877929688,84.41999816894531,84.29000091552734,87.38999938964844,87.33999633789062,57.84811494004537,,,,,37.656002044677734,86.36200714111328,97.9000015258789,97.3499984741211,90.33600616455078,99.57638888888889,99.54112554112554,96.01600646972656,68.91625615763547,57.73399014778325
FixResNeXt101_32x48d,82.53800201416016,68.65333557128906,86.08600616455078,81.86200714111328,85.62000274658203,81.23200225830078,84.76200103759766,79.9800033569336,83.4540023803711,78.07000732421875,81.5300064086914,74.97600555419922,85.88800048828125,79.2300033569336,85.35000610351562,77.08000183105469,84.44200134277344,72.02400207519531,80.7300033569336,53.34400177001953,71.74400329589844,24.878000259399414,82.71000671386719,73.802001953125,79.79400634765625,67.25800323486328,71.6500015258789,52.118003845214844,61.79600143432617,38.2660026550293,51.10000228881836,26.75200080871582,84.54600524902344,78.98600006103516,73.29000091552734,58.27400207519531,74.81200408935547,66.61000061035156,64.06600189208984,52.634002685546875,39.070003509521484,23.472002029418945,85.59400177001953,77.56400299072266,85.31600189208984,75.27200317382812,84.36400604248047,70.33000183105469,83.01200103759766,64.65800476074219,79.09000396728516,49.810001373291016,79.75,74.04199981689453,70.64400482177734,61.89200210571289,62.96400451660156,52.14400100708008,61.07200241088867,50.26400375366211,55.83000183105469,43.78200149536133,85.18000030517578,79.77000427246094,82.18400573730469,71.2540054321289,75.85800170898438,57.0680046081543,66.79600524902344,42.69000244140625,45.27800369262695,21.16400146484375,83.0060043334961,77.09000396728516,80.25200653076172,71.7040023803711,74.56200408935547,61.75800323486328,63.48800277709961,46.682003021240234,43.48600387573242,25.81800079345703,68.10800170898438,53.87600326538086,25.380001068115234,17.0,9.342000007629395,75.37600708007812,71.5040054321289,74.47000122070312,64.69200134277344,71.7820053100586,59.198001861572266,61.27400207519531,45.10600280761719,44.272003173828125,27.160001754760742,82.12000274658203,75.48400115966797,80.6760025024414,72.54400634765625,79.51600646972656,70.20000457763672,75.58800506591797,62.67200469970703,68.81999969482422,53.00800323486328,84.23600769042969,77.05400085449219,80.97000122070312,69.61199951171875,74.08600616455078,55.96000289916992,62.85200119018555,39.62200164794922,53.974002838134766,29.906002044677734,82.83600616455078,77.94200134277344,82.6780014038086,75.94600677490234,77.5060043334961,71.04400634765625,71.94000244140625,62.070003509521484,69.54199981689453,54.15800094604492,85.63800048828125,79.86600494384766,83.40800476074219,76.15400695800781,85.6500015258789,81.29200744628906,82.24400329589844,76.7800064086914,76.66200256347656,69.76800537109375,82.45800018310547,76.37000274658203,78.98600006103516,70.33600616455078,72.73600006103516,60.08400344848633,57.98600387573242,40.82200241088867,43.73200225830078,27.0260009765625,75.51399993896484,72.4000015258789,70.12800598144531,57.15400314331055,70.20800018310547,58.936004638671875,61.29600143432617,48.336002349853516,57.68000411987305,41.02000045776367,84.44400024414062,81.0040054321289,81.43600463867188,76.406005859375,77.45000457763672,70.55400085449219,68.19400024414062,64.12800598144531,61.788002014160156,54.332000732421875,82.73600769042969,77.29200744628906,80.9280014038086,74.40800476074219,72.9000015258789,63.32600402832031,66.65400695800781,54.9900016784668,57.05000305175781,43.70800018310547,73.94800567626953,67.6259994506836,65.22400665283203,58.30800247192383,59.70000457763672,50.070003509521484,52.022003173828125,42.96800231933594,44.67400360107422,35.71200180053711,79.90333557128906,59.04026794433594,86.02344454463481,72.31740306582508,77.73999786376953,77.7699966430664,92.95999908447266,84.50999450683594,84.4000015258789,87.50999450683594,87.31999969482422,58.01015447769255,,,,,37.492000579833984,86.2560043334961,97.8699951171875,97.25999450683594,90.2080078125,99.59722222222223,99.54978354978356,96.08000183105469,69.35960591133005,57.78325123152709
instagram-resnext101_32x48d,81.27800750732422,61.026668548583984,85.37200164794922,82.27800750732422,84.8080062866211,81.74200439453125,83.80000305175781,80.5060043334961,82.59400177001953,78.58200073242188,80.49200439453125,75.60000610351562,84.86400604248047,80.08600616455078,84.47600555419922,78.41000366210938,83.2280044555664,74.51200103759766,78.9020004272461,59.64200210571289,67.44400024414062,32.03200149536133,79.84000396728516,75.91000366210938,75.48600006103516,71.23600006103516,64.01200103759766,59.11600112915039,51.78600311279297,46.88800048828125,39.996002197265625,35.552001953125,81.57400512695312,79.07200622558594,62.08400344848633,58.25200271606445,71.4260025024414,69.2760009765625,59.1660041809082,56.794002532958984,32.79199981689453,28.93600082397461,83.95800018310547,78.08200073242188,83.27000427246094,75.83000183105469,81.46200561523438,71.14400482177734,78.51800537109375,65.01200103759766,69.59200286865234,49.95600128173828,78.96200561523438,74.906005859375,68.75200653076172,64.06400299072266,59.76000213623047,54.906002044677734,57.672000885009766,52.93600082397461,51.55600357055664,46.68400192260742,83.91200256347656,80.37000274658203,78.89800262451172,74.34400177001953,69.74200439453125,64.2020034790039,57.952003479003906,51.996002197265625,34.59400177001953,30.314001083374023,81.12000274658203,78.19000244140625,77.2760009765625,73.89000701904297,69.58600616455078,65.74600219726562,56.87800216674805,53.2660026550293,36.012001037597656,33.79800033569336,71.156005859375,60.30400466918945,33.9640007019043,24.904001235961914,14.99000072479248,72.72200012207031,73.32200622558594,70.83000183105469,68.00200653076172,67.11199951171875,63.72600173950195,54.24200439453125,51.2400016784668,36.75,34.63800048828125,79.04600524902344,77.77400207519531,77.26600646972656,75.64000701904297,75.46600341796875,73.67000579833984,70.2040023803711,67.77400207519531,61.978004455566406,59.272003173828125,82.5260009765625,78.3340072631836,77.97400665283203,72.75,68.27200317382812,61.37400436401367,53.814002990722656,46.788002014160156,44.01400375366211,37.19200134277344,79.24800109863281,78.92000579833984,79.65800476074219,77.84400177001953,72.88200378417969,73.87800598144531,66.19800567626953,66.92200469970703,64.12800598144531,60.85400390625,84.81600189208984,80.55000305175781,82.47200012207031,76.94800567626953,84.79800415039062,81.94600677490234,81.30000305175781,77.3060073852539,75.52000427246094,70.65800476074219,80.53400421142578,77.82000732421875,75.70800018310547,72.37800598144531,68.14800262451172,64.4020004272461,50.50800323486328,47.99800109863281,36.16600036621094,34.23200225830078,74.96600341796875,72.76800537109375,68.24000549316406,58.8640022277832,69.31200408935547,60.342002868652344,60.11600112915039,49.68400192260742,55.62400436401367,44.566001892089844,83.64800262451172,81.46600341796875,80.47000122070312,77.13400268554688,77.31800079345703,70.48200225830078,66.98800659179688,64.36800384521484,59.93400192260742,54.43400192260742,80.94000244140625,78.19200134277344,78.62800598144531,76.09600067138672,69.00800323486328,66.73800659179688,61.044002532958984,59.23800277709961,50.15200424194336,48.65800094604492,85.44200134277344,69.6520004272461,65.86600494384766,60.54000473022461,59.3180046081543,52.880001068115234,51.380001068115234,45.62200164794922,46.32200241088867,38.18400192260742,79.65666961669922,58.81428527832031,84.67087466185752,72.67808836789901,76.8699951171875,76.95999908447266,92.4000015258789,83.6500015258789,83.83000183105469,86.73999786376953,86.79000091552734,59.122825969536564,57.34000015258789,11.579999923706055,18.119998931884766,9.380000114440918,39.246002197265625,85.44200134277344,97.62999725341797,96.97000122070312,89.1520004272461,99.50694444444444,99.46320346320347,95.56800079345703,68.07881773399015,56.945812807881765
efficientnet-b8-advprop-autoaug,82.7820053100586,46.893333435058594,85.27000427246094,82.89400482177734,84.97400665283203,82.4260025024414,84.42400360107422,81.46200561523438,83.57200622558594,79.9280014038086,82.27400207519531,77.19600677490234,84.02200317382812,80.09600067138672,83.0060043334961,77.78600311279297,80.70000457763672,71.58800506591797,70.58000183105469,49.04600143432617,42.44600296020508,16.5,83.63600158691406,76.2020034790039,82.47600555419922,71.47600555419922,80.18600463867188,58.884002685546875,77.51800537109375,45.58000183105469,73.77200317382812,32.592002868652344,85.00200653076172,79.32400512695312,79.81200408935547,62.71600341796875,83.552001953125,73.85600280761719,81.45800018310547,64.77799987792969,72.17400360107422,37.395999908447266,83.18600463867188,77.76200103759766,82.1780014038086,74.93600463867188,80.95600128173828,70.0260009765625,79.77000427246094,65.35000610351562,76.24800109863281,51.03000259399414,81.9520034790039,77.89000701904297,75.5040054321289,68.40800476074219,69.0260009765625,59.186004638671875,67.11800384521484,57.29600143432617,61.90800476074219,50.49800109863281,85.15800476074219,80.32600402832031,83.49400329589844,73.37800598144531,80.91600036621094,62.50400161743164,78.03600311279297,49.342002868652344,70.28400421142578,29.10000228881836,84.41800689697266,80.58000183105469,83.62600708007812,77.67400360107422,82.08200073242188,72.06200408935547,78.66800689697266,61.936004638671875,68.54400634765625,41.538002014160156,75.6760025024414,66.97200012207031,38.65400314331055,28.036001205444336,16.994001388549805,83.34600067138672,78.04000091552734,81.56000518798828,75.18000030517578,79.24800109863281,72.72000122070312,72.35000610351562,63.204002380371094,60.82200241088867,45.294002532958984,84.7300033569336,80.20600128173828,84.39600372314453,79.06200408935547,84.21600341796875,78.16800689697266,83.50800323486328,75.18400573730469,82.27200317382812,70.68000030517578,84.74000549316406,80.0040054321289,84.1300048828125,75.83800506591797,82.8280029296875,66.2560043334961,80.47000122070312,50.76000213623047,77.9280014038086,40.070003509521484,85.06600189208984,80.552001953125,85.21400451660156,79.46800231933594,84.32600402832031,76.13600158691406,83.28400421142578,70.49200439453125,83.10400390625,65.73400115966797,85.04000091552734,82.04000091552734,84.7820053100586,80.92200469970703,84.9320068359375,82.49400329589844,83.22200775146484,80.10000610351562,80.38600158691406,75.74600219726562,84.44600677490234,80.27000427246094,83.47400665283203,77.0560073852539,82.01000213623047,71.64600372314453,77.73600006103516,58.07400131225586,72.06999969482422,44.2400016784668,80.4020004272461,77.89400482177734,76.37800598144531,66.20800018310547,73.7820053100586,68.11199951171875,66.2040023803711,59.310001373291016,64.02000427246094,48.93600082397461,84.83000183105469,82.2820053100586,82.54000091552734,79.44000244140625,82.19200134277344,76.93600463867188,79.53400421142578,74.03600311279297,76.71600341796875,68.35000610351562,84.55400085449219,80.68600463867188,84.12800598144531,79.43800354003906,82.46400451660156,73.63200378417969,80.9020004272461,68.83600616455078,78.2300033569336,60.592002868652344,76.35600280761719,73.03600311279297,69.89400482177734,66.06400299072266,61.06200408935547,58.72200393676758,52.99400329589844,51.87000274658203,43.5780029296875,43.39200210571289,57.833335876464844,45.77806854248047,82.59693417493237,72.76825969341749,76.08999633789062,76.11000061035156,92.31999969482422,83.02999877929688,82.86000061035156,86.45999908447266,86.43000030517578,52.78167872961003,,,,,46.91400146484375,85.36800384521484,97.11000061035156,96.54999542236328,88.94400787353516,99.59722222222223,99.59307359307358,95.5840072631836,68.27586206896552,59.802955665024626
BiT-M-R152x4-ILSVRC2012,80.30400085449219,58.66666793823242,85.04200744628906,79.3080062866211,84.4580078125,78.76000213623047,83.27200317382812,77.57000732421875,81.47000122070312,75.27400207519531,78.83600616455078,71.75,84.6820068359375,77.27400207519531,84.2760009765625,75.53400421142578,82.8740005493164,71.38200378417969,78.18600463867188,54.6400032043457,68.54199981689453,25.8960018157959,79.70600128173828,70.70600128173828,77.16000366210938,65.91600036621094,72.08000183105469,54.538002014160156,66.31600189208984,42.91400146484375,59.25400161743164,31.500001907348633,83.95000457763672,74.82000732421875,76.8740005493164,56.12200164794922,76.98400115966797,65.42400360107422,69.24600219726562,52.61600112915039,49.08400344848633,24.464000701904297,84.33600616455078,74.68600463867188,83.08000183105469,71.70000457763672,80.29600524902344,66.72000122070312,76.25,61.772003173828125,68.69600677490234,49.538002014160156,81.61200714111328,74.70800018310547,76.31600189208984,65.84000396728516,71.19600677490234,57.78200149536133,70.39200592041016,56.21800231933594,66.43800354003906,50.496002197265625,82.93400573730469,76.37200164794922,78.87600708007812,68.70000457763672,74.4000015258789,57.44200134277344,69.56000518798828,45.67400360107422,56.92400360107422,25.658000946044922,81.8080062866211,75.94600677490234,79.79400634765625,72.65400695800781,76.13200378417969,65.76600646972656,69.76000213623047,54.76400375366211,57.66800308227539,38.18800354003906,67.2280044555664,55.88600158691406,27.774002075195312,20.330001831054688,14.572000503540039,79.22000122070312,73.73400115966797,77.35400390625,69.56999969482422,75.5,65.79199981689453,69.49600219726562,54.96600341796875,59.428001403808594,41.32600021362305,80.5040054321289,75.31000518798828,79.4280014038086,73.67000579833984,78.84400177001953,72.50800323486328,76.6520004272461,68.1300048828125,73.37000274658203,61.92400360107422,82.36800384521484,74.7300033569336,80.23400115966797,69.48600006103516,75.89600372314453,59.83000183105469,68.09200286865234,46.78000259399414,61.86600112915039,37.94600296020508,82.31800079345703,77.04400634765625,82.46000671386719,75.9000015258789,80.08800506591797,71.57400512695312,77.31000518798828,61.97200393676758,75.5040054321289,52.500003814697266,83.32000732421875,75.21200561523438,81.20800018310547,74.03400421142578,83.71800231933594,77.49600219726562,79.71600341796875,72.39800262451172,74.56600189208984,65.59600067138672,81.71800231933594,75.56400299072266,79.25200653076172,71.46600341796875,75.64800262451172,65.03800201416016,67.50800323486328,51.27000427246094,59.470001220703125,39.858001708984375,77.61800384521484,72.57600402832031,73.14000701904297,61.30400466918945,70.94000244140625,62.936004638671875,62.22200393676758,53.66800308227539,61.46000289916992,46.30400085449219,84.11800384521484,78.22400665283203,81.6780014038086,74.07400512695312,81.10400390625,71.7760009765625,73.8080062866211,70.08200073242188,68.43000030517578,64.44200134277344,82.53800201416016,75.83600616455078,81.07400512695312,74.0580062866211,76.61000061035156,67.10800170898438,73.01200103759766,61.36000442504883,67.53800201416016,52.76400375366211,75.13200378417969,67.75,68.49600219726562,60.58400344848633,58.03000259399414,52.85000228881836,50.85000228881836,46.608001708984375,41.79800033569336,38.87600326538086,55.3466682434082,43.01715850830078,86.20378719567178,73.48963029756538,74.83999633789062,75.02999877929688,92.47999572753906,81.80999755859375,81.66999816894531,85.3499984741211,85.25999450683594,50.28626984984336,,,,,37.09600067138672,85.1780014038086,97.54999542236328,96.77999877929688,89.63200378417969,99.57638888888889,99.46320346320347,95.7760009765625,72.5615763546798,61.57635467980296
vit_large_patch16_384,79.19400024414062,53.853336334228516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.75,43.304054260253906,89.35978358881876,78.62939585211902,75.13999938964844,75.3699951171875,91.5199966430664,82.15999603271484,81.79999542236328,85.54999542236328,85.0,54.488495192827045,,,,,40.038002014160156,85.15400695800781,97.11000061035156,96.3499984741211,88.8800048828125,99.49305555555556,99.42857142857143,95.66400146484375,71.87192118226601,62.01970443349754
